sparkling water,0,1
sotanghon,27.08857,Good
canned pineapple,47.3932,Good
root beer,71.04303,Good
fruit drink,89.701,Good
shabu sauce,111.689,Good
nori,124.0219,Good
cumin,152.0367,Good
salad,182.5193,Good
chicken,217.0011,Good
basil leaves,238.1747,Good
beef siomai frozen,257.6921,Good
paper cups,300.7051,Good
baby wipes,318.93,Good
bleach,341.4953,Good
dustpan,367.756,Good
plastic plates,389.9799,Good
ketchup,0,2
oyster sauce,17.43347,Good
rigatoni,34.42516,Good
peanuts,51.75175,Good
puto cheese,71.73739,Good
salad area,94.72778,Good
slippers,0,3
paper cups,23.09136,Good
cornflakes cereal,51.40265,Good
sports drink tropical fruit,71.3928,Good
green tea latte drink,92.71251,Good
margarine,116.6966,Good
cheddar spread,133.05,Good
cumin,149.557,Good
polvoron,184.7124,Good
special potato chips,211.1993,Good
curry sauce,241.688,Good
rice stick,256.8713,Good
chicharon,0,4
chocolate cake bar,39.72678,Good
conditioner,61.04133,Good
dustbin,102.0009,Good
icecream,149.2852,Good
carbonated drink,179.093,Good
grind meat,216.9128,Good
vanilla cake bar,238.3996,Good
red wine,267.6501,Good
bottled water,282.1584,Good
mayonnaise,0,5
kimchi,14.76538,Good
salsa,29.43247,Good
milk cream,62.07509,Good
puto cheese,90.06113,Good
spirit drink,119.0297,Good
ginger,154.5374,Good
sword pepper,177.0373,Good
air purifier,225.1736,Good
bathroom tissue,243.0134,Good
detox powder,0,6
chicken flakes,29.08277,Good
thousand island dressing,55.72947,Good
breakfast cereal,77.05328,Good
strawberry and yogurt granola,91.70915,Good
rubbing alcohol,115.0266,Good
battery,143.0061,Good
curry,166.8345,Good
special snacks,182.0113,Good
yogurt juice,197.8554,Good
blueberry jam,219.6872,Good
milk tea,241.5283,Good
vegetable oil,0,7
chocolate milk drink for adult,14.4321,Good
wheat crd oat,35.76986,Good
japanese rich drink,54.09062,Good
corn coffee,69.75303,Good
ready made chocolate beverage,88.07508,Good
powdered juice drink,108.7371,Good
canned mushroom,125.7272,Good
cotton buds,156.7625,Good
powder,169.9418,Good
choco pie,193.77,Good
bread stick,215.9367,Good
oatmeal,238.7726,Good
shabu sauce,256.613,Good
moisturizer,281.1767,Good
aluminum tray,300.0569,Good
squid balls,333.6913,Good
cajun seasoning,350.5557,Good
vanilla flavored oat mix,0,8
tropical fruit cocktail,25.4273,Good
powdered chocolate milk drink,48.41283,Good
broth cube,69.73425,Good
coffee mix,89.39196,Good
apple flavored drink,112.3744,Good
apple green tea drink,127.3706,Good
dustbin,167.8463,Good
brushes,195.0158,Good
beef,240.4786,Good
bacon,262.358,Good
nutella,293.3197,Good
pocky,315.2208,Good
korean condiments,337.4496,Good
radish,0,9
salad dressing,27.09007,Good
ramen,48.4199,Good
popcorn,70.39895,Good
tuna mayo spread,97.04633,Good
caramel flavored milk tea,115.0375,Good
macapuno,135.0244,Good
tomato sauce,154.867,Good
papaya,0,10
meat,26.09417,Good
soy sauce,49.41532,Good
mushrooms,63.74547,Good
women cologne,95.38911,Good
floor cleaner,117.7063,Good
paper plates,134.8079,Good
sweatened thick creamer,161.2947,Good
sweatened condensed milk,176.4718,Good
liver spread,192.9606,Good
white coffee mix,218.4544,Good
turmeric ginger powdered drink,235.6267,Good
cumin,0,11
green tea latte drink,21.76112,Good
soju,41.08205,Good
chocolate cake bar,63.406,Good
multi grain drink mix,77.73035,Good
corn starch,98.0509,Good
wheat rld oats,121.3717,Good
caramel flavored milk tea,140.7562,Good
low calorie beer,161.5731,Good
bread stick,182.0564,Good
coffee,204.8893,Good
pet shampoo,233.047,Good
toilet brush,255.5477,Good
facial tissue,275.0986,Good
insect killer,289.9546,Good
floor wax,0,12
air purifier,12.43445,Good
basil leaves,44.43494,Good
cucumber,63.08452,Good
pizza crust,84.0796,Good
french beans,107.3739,Good
cheese,121.6868,Good
bambooshoot,144.4195,Good
dried mangoes,173.2515,Good
flakes,198.7414,Good
meat loaf,233.239,Good
sports drink citrus flavor,251.0709,Good
batter mix,268.201,Good
sparkling water,291.1019,Good
spirit drink,305.9525,Good
chocolate flavored oat mix,326.8331,Good
